Siglas	Votos	Diputados	Candidatura
censo	3980181	31	
participacion	2812062		
abstencion	1168119		
nulos	12834		
blancos	42672		
PSC-PSOE	1309171	16	PARTIT DELS SOCIALISTES DE CATALUNYA
CiU	547993	6	CONVERGENCIA I UNIO
PP	470677	6	PARTIT POPULAR/PARTIDO POPULAR
ESQUERRA	184558	2	ESQUERRA REPUBLICANA DE CATALUNYA
ICV-EUiA	155674	1	INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALTERNATIVA
C's	24220	0	CIUTADANS-PARTIDO DE LA CIUDADANIA
EV-AE	12561	0	ELS VERDS - L'ALTERNATIVA ECOLOGISTA
PACMA	8153	0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
EV-LV	7324	0	ELS VERDS-LOS VERDES
UPyD	5179	0	UNION PROGRESO Y DEMOCRACIA
RC	4250	0	PARTIT REPUBLICA CATALA
Ei	3733	0	EI ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESCONTENTS
PCPC	3100	0	PARTIDO COMUNISTA DEL PUEBLO DE CATALUNYA
PDLPEA	3050	0	PARTIDO DE LOS PENSIONISTAS EN ACCION
CENB	2851	0	CIUDADANOS EN BLANCO
PUM+J	1525	0	POR UN MUNDO MAS JUSTO
P.O.S.I.	1486	0	PARTIT OBRER SOCIALISTA INTERNACIONALISTA
IR-PRE	1387	0	IZQUIERDA REPUBLICANA-PARTIT REPUBLICA D'ESQUERRA
D.N.	1326	0	DEMOCRACIA NACIONAL
PFiV	1279	0	PARTIT FAMILIA I VIDA
FE de las JONS	1102	0	FALANGE ESPAÑOLA DE LAS J.O.N.S.
AMD	1079	0	ALTERNATIVA MOTOR Y DEPORTES
PxCat	823	0	PARTIT PER CATALUNYA
PH	627	0	PARTIT HUMANISTA DE CATALUNYA
PLCI	594	0	PARTIDO DE LAS LIBERTADES CIVILES
E-2000	527	0	ESPAÑA 2000
F.A.	524	0	FALANGE AUTENTICA
AES	509	0	ALTERNATIVA ESPAÑOLA
A.u.N.	359	0	ALIANZA NACIONAL
L.I.(LIT-CI)	321	0	LLUITA INTERNACIONALISTA
P. C. de C.	301	0	PARTIT CARLI DE CATALUNYA
SAIn	293	0	SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA
