Siglas	Votos	Diputados	Candidatura
censo	3004988	33	
participacion	2392774		
abstencion	612214		
nulos	29657		
blancos	4279		
PSC-PSOE	721880	11	PARTIT DELS SOCIALISTES DE CATALUNYA
PSUC-PCE	469361	7	PARTIT SOCIALIST UNIFICAT DE CATALUNYA
PDPC	364798	6	COALICION ELECT.PACTE DEMOCRATIC PER CATALUNYA
UCD	355857	5	UNION DE CENTRO DEMOCRATICO
UDC-IDCC	127679	2	UNIO DEL CENTRE I LA DEM. CRISTIANA DE CATALUNYA
EC-FED	112794	1	COALICION ELECTORAL ESQUERRA DE CATALUÑA
CC-AP	75097	1	COALICION ELECTORAL CONVIVENCIA CATALANA
PSP-US	41356	0	PARTIDO SOCIALISTA POPULAR - UNIDAD SOCIALISTA
FUT	13559	0	FRENTE UNIDAD DE LOS TRABAJADORES
CUPS	12040	0	UNITAT POPULAR PER SOCIALISME
AET	10017	0	AGRUPACION ELECTORAL DE TRABAJADORES
LLIGA	9203	0	LLIGA DE CATALUNYA PARTIT LIBERAL CATALA
DSCC	9157	0	DEMOCRACIA SOCIAL CRISTIANA DE CATALUÑA
AN18	8895	0	ALIANZA NACIONAL 18 DE JULIO
ASDCI	8738	0	ALIANZA SOCIALISTA DEMOCRATICA
RSC	7900	0	REFORMA SOCIAL CATALANA
FJONSA	6395	0	FALANGE ESPAÑOLA DE LAS JONS AUTENTICA
PPROV	4112	0	PARTIDO PROVERISTA
