Siglas	Votos	Diputados	Candidatura
censo	4003751	85	
participacion	2357263		
abstencion	1646488		
nulos	14857		
blancos	68241		
CiU        	862010	35	Convergència i Unió                               
PSC-PSOE   	449549	18	Partit dels Socialistes de Catalunya-PSOE         
PP         	301440	12	Partit Popular                                    
ICV-EUiA   	193545	8	Iniciativa per Catalunya Verds - EUIA             
ERC        	148973	6	Esquerra Republicana de Catalunya                 
C's        	89990	3	Ciutadans-Partido de la Ciudadanía                
SI	72693	3	Solidaritat Catalana per la Independència
PxC        	57381	0	Plataforma per Catalunya                          
RI.cat	23185	0	Reagrupament Independentista
Eb-CenB	14185	0	Escons en blanc-Ciudadanos en Blanco
EV-GVE      	12087	0	Els Verds - Grup Verd Europeu                     
PACMA	11593	0	Partit Antitaurí Contra el Maltractament Animal
DES DE BAIX	5613	0	Des de Baix
PIRATA.CAT	5001	0	Pirates de Catalunya
UPyD	4634	0	Unión, Progreso y Democracia
CORI	4425	0	Coordinadora Reusenca Independent
PDLPEA     	2508	0	Partido de los Pensionistas en Acción             
PCPC       	2262	0	Partit Comunista del Poble de Catalunya           
ALTERNATIVA	2208	0	Alternativa de Govern
PUM+J      	1774	0	Por un Mundo Más Justo                            
PFiV       	1624	0	Partit Família i Vida                             
POSI       	1399	0	Partit Obrer Socialista Internacionalista         
FE-JONS    	1250	0	Falange Española de las J.O.N.S.                  
PRE-IR	1101	0	Partit Republicà d'Esquerra-Izquierda Republicana
PCAS	1066	0	Partido Castellano
PH         	856	0	Partit Humanista                                  
U.C.E.     	726	0	Unificació Comunista d'Espanya                    
GN	597	0	Gent Nostra
MSR        	490	0	Movimiento Social Republicano                     
